skill_type,name,alias_name,localized_name,base_value,S_A,B_C,D_E_F,G,affinity_role,is_evo,evo_parents
ius,One True Color,,One True Color,180.0,,,,,,0,
gold,Keep Going!,勇往邁進|Pushing Forward,Keep Going!,508.0,559.0,457.0,406.0,356.0,Late,0,
yellow,Full Throttle,フルスロットル,Full Throttle,217.0,239.0,195.0,174.0,152.0,Late,0,
ius,Now We're Cruisin'!,"快走かな、快走かな！|Fast Running, Fast Running!",Now We're Cruisin'!,180.0,,,,,,0,
gold,Master of the Sands,砂の玄人|Sand Expert,Master of the Sands,508.0,,,,,Dirt,0,
ius,Victory belongs to me—Strelitzia! ☆,いただき☆ストレリチア！|You're Mine ☆ Strelitzia,Victory belongs to me—Strelitzia! ☆,180.0,,,,,,0,
purple,You're Not the Boss of Me!,アタシに指図しないで！！|Don't Tell Me What to Do!,You're Not the Boss of Me!,0.0,,,,,,0,
green,Restraint,自制心|Self-Control,Restraint,217.0,,,,,,0,
ius,Joyful Voyage!,,Joyful Voyage!,180.0,,,,,,0,
ius,Wherever This Wonder Leads,ときめきが呼ぶほうへ|To Where the Heart Beckons,Wherever This Wonder Leads,180.0,,,,,,0,
yellow,Downhill Speedster,下り坂巧者|Downhill Adept,Downhill Speedster,217.0,,,,,,0,
ius,trigger:BEAT,,trigger:BEAT,180.0,,,,,,0,
gold,Moonlit Flash,月影一閃|Moonlight Flash,Moonlit Flash,508.0,559.0,457.0,406.0,356.0,End,0,
purple,99 Problems,,99 Problems,0.0,,,,,,0,
ius,Dreams Donned with Pride!,威風堂々、夢錦！|Dignified Dreamlike Brocade,Dreams Donned with Pride!,180.0,,,,,,0,
gold,Refraction Arc,光芒円刃|Photon Slash,Refraction Arc,508.0,559.0,457.0,406.0,356.0,Medium,0,
ius,Ruler of Japan,日本総大将|Supreme Commander of Japan,Ruler of Japan,180.0,,,,,,0,
gold,Indomitable,不撓不屈|Dauntlessness|不屈の心,Indomitable,508.0,,,,,,0,
green,Medium Race Enthusiast,中距離レースへの想い|Medium-Distance Racing Passion,Medium Race Enthusiast,0.0,,,,,,0,
green,Long Race Enthusiast,長距離レースへの想い|Long-Distance Racing Passion,Long Race Enthusiast,0.0,,,,,,0,
green,Mile Race Enthusiast,マイルレースへの想い|Mile Racing Passion,Mile Race Enthusiast,0.0,,,,,,0,
ius,564 Escapades,Adventure of 564,564 Escapades,180.0,,,,,,0,
ius,Your Smile Sparkles as the Waves,"きらめくは海、まばゆきは君|The Sea Glitters, but You're Dazzling",Your Smile Sparkles as the Waves,180.0,,,,,,0,
gold,Heart All Set,一意専心|Single-Minded,Heart All Set,508.0,615.0,411.0,325.0,249.0,Long/Pace,0,
blue,All Set,抜かりなし|Faultless,All Set,217.0,263.0,176.0,139.0,106.0,Long/Pace,0,
ius,Red-Hot Discipline!,熱血！！風紀アタック|Hot-Blooded Disciplinary Attack!,Red-Hot Discipline!,180.0,,,,,,0,
ius,Luck Runs My Way,理運開かりて翔る|Luck Comes to the Prepared,Luck Runs My Way,180.0,,,,,,0,
green,Kawasaki Racecourse ◎,川崎レース場◎|Kawasaki Racetrack ◎,Kawasaki Racecourse ◎,174.0,,,,,,0,
green,Kawasaki Racecourse ○,川崎レース場○|Kawasaki Racetrack ○,Kawasaki Racecourse ○,129.0,,,,,,0,
purple,Kawasaki Racecourse ×,川崎レース場×|Kawasaki Racetrack ×,Kawasaki Racecourse ×,40.0,,,,,,0,
green,Funabashi Racecourse ◎,船橋レース場◎|Funabashi Racetrack ◎,Funabashi Racecourse ◎,174.0,,,,,,0,
green,Funabashi Racecourse ○,船橋レース場○|Funabashi Racetrack ○,Funabashi Racecourse ○,129.0,,,,,,0,
purple,Funabashi Racecourse ×,船橋レース場×|Funabashi Racetrack ×,Funabashi Racecourse ×,40.0,,,,,,0,
green,Morioka Racecourse ◎,盛岡レース場◎|Morioka Racetrack ◎,Morioka Racecourse ◎,174.0,,,,,,0,
green,Morioka Racecourse ○,盛岡レース場○|Morioka Racetrack ○,Morioka Racecourse ○,129.0,,,,,,0,
purple,Morioka Racecourse ×,盛岡レース場×|Morioka Racetrack ×,Morioka Racecourse ×,40.0,,,,,,0,
green,Night Races ◎,ナイター◎|Nocturnal ◎,Night Races ◎,174.0,,,,,,0,
green,Night Races ○,ナイター○|Nocturnal ○,Night Races ○,129.0,,,,,,0,
purple,Night Races ×,ナイター×|Nocturnal ×,Night Races ×,40.0,,,,,,0,
green,Sharp Turns ◎,小回り◎|Tight Turns ◎,Sharp Turns ◎,174.0,,,,,,0,
green,Sharp Turns ○,小回り○|Tight Turns ○,Sharp Turns ○,129.0,,,,,,0,
purple,Sharp Turns ×,小回り×|Tight Turns ×,Sharp Turns ×,40.0,,,,,,0,
green,Collaborative Graded Races ◎,交流重賞◎|Exchange Races ◎,Collaborative Graded Races ◎,174.0,,,,,,0,
green,Collaborative Graded Races ○,交流重賞○|Exchange Races ○,Collaborative Graded Races ○,129.0,,,,,,0,
purple,Collaborative Graded Races ×,交流重賞×|Exchange Races ×,Collaborative Graded Races ×,40.0,,,,,,0,
gold,Chance of Victory,勝利の機運|Victory Opportunity,Chance of Victory,508.0,,,,,Dirt,0,
yellow,Sunny Sign,明るい兆し|Promising Omen,Sunny Sign,217.0,,,,,Dirt,0,
gold,Can't Keep Me Down,捲土重来|Redoubled Efforts,Can't Keep Me Down,508.0,,,,,Dirt,0,
yellow,Comeback,盛り返し|Turnaround,Comeback,217.0,,,,,Dirt,0,
gold,Full Speed!,全速前進！|Full Speed Ahead!,Full Speed!,508.0,,,,,Dirt,0,
yellow,Full Tilt,まっしぐら|At Full Speed,Full Tilt,217.0,,,,,Dirt,0,
gold,Crystal Clear,明鏡止水|Clear and Serene,Crystal Clear,150.0,,,,,,0,
yellow,Rational,冴える思考|Clear Head,Rational,217.0,,,,,Dirt,0,
gold,Dancer in the Dirt,優雅な砂浴び|Leisurely Dust Bath,Dancer in the Dirt,508.0,,,,,Dirt,0,
yellow,Down in the Dirt ○,砂浴び○|Dust Bath ○|砂浴び◯,Down in the Dirt ○,217.0,,,,,Dirt,0,
purple,Down in the Dirt ×,砂浴び×|Dust Bath ×,Down in the Dirt ×,100.0,,,,,,0,
gold,Be the Center!,目指せセンター！|Aim for the Center!,Be the Center!,508.0,,,,,Dirt,0,
yellow,Got the Spirit!,意気込み十分|Full of Zeal,Got the Spirit!,217.0,,,,,Dirt,0,
gold,Run Like Crazy!,爆走モード！|Blast Mode!,Run Like Crazy!,180.0,,,,,,0,
yellow,Rapid Gain,急浮上|Rapid Ascent,Rapid Gain,217.0,,,,,Dirt,0,
gold,Strong Steps,抜群の踏み込み|Outstanding Step,Strong Steps,461.0,,,,,Dirt,0,
green,Solid Steps,踏み込み上手|Skillful Step,Solid Steps,174.0,,,,,Dirt,0,
gold,Maestro of the Mud,泥んこマイスター|Mud Master,Maestro of the Mud,461.0,,,,,Dirt,0,
green,Muddy ◎,泥遊び◎|Mud Play ◎,Muddy ◎,174.0,,,,,Dirt,0,
green,Muddy ○,泥遊び○|Mud Play ○,Muddy ○,129.0,,,,,Dirt,0,
purple,Muddy ×,泥遊び×|Mud Play ×,Muddy ×,50.0,,,,,,0,
gold,Dust Cloud Idol,砂上の舞姫|Dancer of the Sands,Dust Cloud Idol,120.0,,,,,,0,
red,Dust Cloud,土煙|Cloud of Dust,Dust Cloud,174.0,,,,,Dirt,0,
gold,Catch 'Em Off Guard,油断大敵|Don't Let Your Guard Down,Catch 'Em Off Guard,180.0,,,,,,0,
red,Oppression,圧迫感|Pressing Feeling,Oppression,217.0,,,,,Dirt,0,
ius,α-star*,,α-star*,180.0,,,,,,0,
gold,Unstoppable,アンストッパブル,Unstoppable,508.0,559.0,457.0,406.0,356.0,Pace,0,
yellow,On the Attack,攻めの姿勢|Attack Stance,On the Attack,217.0,239.0,195.0,174.0,152.0,Pace,0,
gold,I Wanna Win with You,キミと勝ちたい|I Want to Win With You,I Wanna Win with You,633.0,,,,,,0,
yellow,On the Way to Our Dream,夢の途中|Halfway to a Dream,On the Way to Our Dream,263.0,,,,,,0,
ius,Ticket to Your Dreams!,夢の先へ、届け！|Delivering Beyond the Dreams!,Ticket to Your Dreams!,180.0,,,,,,0,
ius,Hephaestus,Hephaistos,Hephaestus,180.0,,,,,,0,
gold,Breakin' Ahead,ブレイクスルー|Breakthrough,Breakin' Ahead,508.0,559.0,457.0,406.0,356.0,End,0,
yellow,Breakin' Out,打開策|Breakthrough Plan,Breakin' Out,217.0,239.0,195.0,174.0,152.0,End,0,
gold,Givin' It 1000%,出力1000％！|1000% Output!,Givin' It 1000%,508.0,559.0,457.0,406.0,356.0,Front,0,
yellow,Mad Dash,しゃかりき|Frantic State,Mad Dash,217.0,239.0,195.0,174.0,152.0,Front,0,
ius,"Snow Bright, Snow Flight",ゆきあかり、おいかけて|Chasing the Snowlight,"Snow Bright, Snow Flight",180.0,,,,,,0,
ius,I'm Possible!,『I'm possible』|『I'm Possible』|『I’m possible』,I'm Possible!,180.0,,,,,,0,
gold,Shocking Flash,紫電一閃|Lightning Flash,Shocking Flash,508.0,559.0,457.0,406.0,356.0,Sprint,0,
gold,Flash Forward,電光石火|Lightning Speed,Flash Forward,508.0,559.0,457.0,406.0,356.0,Sprint/Mile,0,
yellow,Leap Forward,一足飛び|Mighty Leap,Leap Forward,217.0,239.0,195.0,174.0,152.0,Sprint/Mile,0,
ius,THE MOE AAAA Thanks for My Life,萌到讓我活過來了！|Revived by Moe!,THE MOE AAAA Thanks for My Life,180.0,,,,,,0,
ius,"Spooky, Scary, Happy",Spooky-Scary-Happy,"Spooky, Scary, Happy",180.0,,,,,,0,
gold,Perfect Spot!,いいとこ入った！|In the Right Place!,Perfect Spot!,508.0,,,,,,0,
ius,Silent Letter,Silent letter,Silent Letter,180.0,,,,,,0,
ius,Sunny Breeze,風光る|A Spring in My Step,Sunny Breeze,180.0,,,,,,0,
gold,Ambitious Breeze,風雲の志|Winds of Change,Ambitious Breeze,508.0,559.0,457.0,406.0,356.0,Pace,0,
yellow,Aspire,向上心|Ambitions,Aspire,217.0,239.0,195.0,174.0,152.0,Pace,0,
gold,Claw Forward,無我夢中|Lose Yourself,Claw Forward,508.0,615.0,411.0,325.0,249.0,Long/Late,0,
yellow,Scramble,がむしゃら|Devil-May-Care,Scramble,217.0,263.0,176.0,139.0,106.0,Long/Late,0,
ius,Lightning Flare,火神鳴|Thunderous Firestarter,Lightning Flare,180.0,,,,,,0,
ius,Firelight,灯穂|Bristling Lights,Firelight,180.0,,,,,,0,
gold,Solid Strike,快進撃|Steady Advance,Solid Strike,508.0,615.0,411.0,325.0,249.0,Medium/Pace,0,
yellow,Steady Gait,確かな足取り|Firm Step,Steady Gait,217.0,263.0,176.0,139.0,106.0,Medium/Pace,0,
ius,Laugh at the Odds,剣ヶ峰より、狂気に嗤え|Laugh in the Face of Danger,Laugh at the Odds,180.0,,,,,,0,
gold,Risk-Maker,勝負師|Gambler,Risk-Maker,508.0,,,,,,0,
green,Risk-Taker,やまっけ|Gambling Spirit,Risk-Taker,217.0,,,,,,0,
ius,Never Say Never,,Never Say Never,180.0,,,,,,0,
gold,Sharp Streak,鋭脚一閃|Incisive Flash,Sharp Streak,508.0,559.0,457.0,406.0,356.0,Late,0,
gold,Past My Limits,限界の先へ|Beyond the Limits,Past My Limits,633.0,,,,,,0,
yellow,Eyes on the Goal,前だけ見据えて|Eyes on the Horizon,Eyes on the Goal,263.0,,,,,,0,
yellow,Racing Spirit: Speed,レースの真髄・速|Essence of Racing・Speed,Racing Spirit: Speed,174.0,,,,,,0,
yellow,Racing Spirit: Stamina,レースの真髄・体|Essence of Racing・Stamina,Racing Spirit: Stamina,174.0,,,,,,0,
yellow,Racing Spirit: Power,レースの真髄・力|Essence of Racing・Power,Racing Spirit: Power,174.0,,,,,,0,
yellow,Racing Spirit: Guts,レースの真髄・根|Essence of Racing・Guts,Racing Spirit: Guts,174.0,,,,,,0,
yellow,Racing Spirit: Wit,レースの真髄・賢|Essence of Racing・Wisdom,Racing Spirit: Wit,174.0,,,,,,0,
green,Racing Spirit: Mood,レースの真髄・心|Essence of Racing・Energy,Racing Spirit: Mood,174.0,,,,,,0,
green,Sprint Race Enthusiast,短距離レースへの想い|Short-Distance Racing Passion,Sprint Race Enthusiast,0.0,,,,,,0,
green,Dirt Race Enthusiast,ダートレースへの想い|Dirt Racing Passion,Dirt Race Enthusiast,0.0,,,,,,0,
ius,Into High Gear!,,Into High Gear!,180.0,,,,,,0,
ius,Queen's Lumination,Queen’s Lumination,Queen's Lumination,180.0,,,,,,0,
gold,Top Gear,トップギア,Top Gear,508.0,559.0,457.0,406.0,356.0,Late,0,
yellow,Pedal to the Metal,キレる脚|Razor-Sharp Stride,Pedal to the Metal,217.0,239.0,195.0,174.0,152.0,Late,0,
gold,Can't Even Catch My Shadow,踏ませぬ影|Untouchable Shadow,Can't Even Catch My Shadow,508.0,559.0,457.0,406.0,356.0,Front,0,
yellow,Firm Resolve,粘り腰|Steadfast,Firm Resolve,217.0,239.0,195.0,174.0,152.0,Front,0,
gold,Hot Pursuit,猛追,Hot Pursuit,508.0,559.0,457.0,406.0,356.0,Pace/Late,0,
yellow,Latch On,食らいつき|Tooth and Tail,Latch On,217.0,239.0,195.0,174.0,152.0,Pace/Late,0,
yellow,My True Strength,本領発揮|True Worth,My True Strength,217.0,263.0,176.0,139.0,106.0,Long/Pace,0,
ius,Raise My Soul's Blade!,掲げよ、己が魂の剣を！|Raise Thy Soul's Sword!,Raise My Soul's Blade!,180.0,,,,,,0,
ius,Free From the Ashes,灰色の臨界点|Critical Point: Gray,Free From the Ashes,180.0,,,,,,0,
gold,Beast Mode,怪物|Monster,Beast Mode,508.0,615.0,411.0,325.0,249.0,Long/Pace,0,
ius,Rain Cloud Bolt,"玄雲散らす、黄金甲矢|Arrow of Gold, Break up the Dark Clouds",Rain Cloud Bolt,180.0,,,,,,0,
ius,Bring on the Banquet!,あっぱれ大盤振る舞い！|Lavish Feast,Bring on the Banquet!,180.0,,,,,,0,
gold,Razor-Sharp Steps,抜群の切れ味|Unrivaled Wits,Razor-Sharp Steps,508.0,559.0,457.0,406.0,356.0,End,0,
yellow,Sharp Steps,切れ味|Witful,Sharp Steps,217.0,239.0,195.0,174.0,152.0,End,0,
ius,"Shine On, Tomakomai! ☆",かがやけ☆とまこまい|Shine ☆ Tomakomai,"Shine On, Tomakomai! ☆",180.0,,,,,,0,
ius,Hands in the Air Like Ya Don't Care!,アゲてアゲてぷちょへんざ！|Everybody Put Your Hands Up!,Hands in the Air Like Ya Don't Care!,180.0,,,,,,0,
gold,Reckless Charge,遮二無二|Reckless,Reckless Charge,508.0,559.0,457.0,406.0,356.0,Mile,0,
yellow,No Looking Back,向こう見ず|Rushing in Blind,No Looking Back,217.0,239.0,195.0,174.0,152.0,Mile,0,
purple,Gonna Be Ur #1 FRFR,"1番人気でヤバたん|Favorite, For Reals?!",Gonna Be Ur #1 FRFR,0.0,,,,,,0,
green,Carnival Bonus,カーニバルボーナス|Carnival Bonus (obsolete),Carnival Bonus,0.0,,,,,,0,
ius,A Warm Cup for You,あなたに捧げるフリーポア|Latte Art For You,A Warm Cup for You,180.0,,,,,,0,
ius,Fresh☆Parlor,フレッシュ☆パーラー|Fresh ☆ Parlor,Fresh☆Parlor,180.0,,,,,,0,
gold,Crescent Gale,陣風円刃|Gale Slash,Crescent Gale,508.0,559.0,457.0,406.0,356.0,Front,0,
gold,Sharp Arc,鋭脚円刃|Incisive Slash,Sharp Arc,508.0,559.0,457.0,406.0,356.0,Late,0,
gold,Master of Declines,至高のダウンヒラー|Supreme Downhiller,Master of Declines,508.0,,,,,,0,
ius,"Ding Dong, Boo!",Ding Dong Boo,"Ding Dong, Boo!",180.0,,,,,,0,
ius,Engines LIT!,エンジン点火！|Engine Ignition!,Engines LIT!,180.0,,,,,,0,
ius,Lyrical Journey,叙情、旅路の果てに|Lyricism at Journey's End,Lyrical Journey,180.0,,,,,,0,
ius,Turbo BLAST!,"エンジン全開！大噴射！|Engine, Full Throttle! Turbo Time!",Turbo BLAST!,180.0,,,,,,0,
gold,Beautiful Form,天衣無縫|Seamless,Beautiful Form,508.0,559.0,457.0,406.0,356.0,Medium/Long,0,
yellow,Break the Mold,型破り|Mold Breaker,Break the Mold,217.0,239.0,195.0,174.0,152.0,Medium/Long,0,
gold,Superb Gait,優位形成|Ascendance,Superb Gait,508.0,559.0,457.0,406.0,356.0,Mile/Medium,0,
yellow,Graceful Gait,しとやかな足取り|Graceful Step,Graceful Gait,217.0,239.0,195.0,174.0,152.0,Mile/Medium,0,
gold,Wisdom of the Sun,太陽の叡智,Wisdom of the Sun,633.0,,,,,,0,
yellow,Sun's Blessing,陽の加護|Blessing of the Sun,Sun's Blessing,263.0,,,,,,0,
gold,Wisdom of the Sea,大海の叡智|Wisdom of the Ocean,Wisdom of the Sea,633.0,,,,,,0,
yellow,Sea's Blessing,海の加護|Blessing of the Ocean,Sea's Blessing,263.0,,,,,,0,
gold,Wisdom of the Earth,大地の叡智|Wisdom of the Land,Wisdom of the Earth,633.0,,,,,,0,
yellow,Earth's Blessing,地の加護|Blessing of the Land,Earth's Blessing,263.0,,,,,,0,
evo,Gluttonous Ruler,はらぺこ大将|Hungry Commander,Gluttonous Ruler,633.0,696.0,570.0,506.0,443.0,Pace,1,Gourmand
evo,Accelerating to My Dreams!,夢叶える末脚|Dream-fulfilling Sprint,Accelerating to My Dreams!,633.0,,,,,,1,In Body and Mind
evo,Sunshine 'n' Spirit!,真夏の思い切り|Midsummer Resolution,Sunshine 'n' Spirit!,633.0,696.0,570.0,506.0,443.0,Late,1,Fast & Furious
evo,Ruler of Summer,真夏の総大将|Midsummer Commander,Ruler of Summer,633.0,,,,,,1,It's On!
evo,Overwhelming Advance,怒涛の出陣|Tempestuous Attack,Overwhelming Advance,633.0,696.0,570.0,506.0,443.0,Long,1,Overwhelming Pressure
evo,Gutsiest in Japan,日之本一のド根性|Guts of the Rising Sun,Gutsiest in Japan,633.0,696.0,570.0,506.0,443.0,Long,1,Best in Japan
evo,Fully Focused,最大集中|Perfect Concentration,Fully Focused,461.0,,,,,,1,Concentration
evo,Otherworldly Front-Runner,異次元の逃亡者|Dimensional Runaway,Otherworldly Front-Runner,633.0,696.0,570.0,506.0,443.0,Front,1,Unrestrained
evo,Talented Technique,天才的技巧|Genius Technique,Talented Technique,394.0,433.0,355.0,315.0,276.0,Pace,1,Technician
evo,Teio Step,帝王ステップ,Teio Step,461.0,507.0,415.0,369.0,323.0,Medium,1,Lightning Step
evo,Racing Prodigy,レースの天才|Racing Genius,Racing Prodigy,633.0,696.0,570.0,506.0,443.0,Pace,1,Race Planner
evo,To the Ends of the Earth,地平の彼方まで|Beyond the Horizon,To the Ends of the Earth,633.0,696.0,570.0,506.0,443.0,Medium,1,Miraculous Step
evo,"Let's Floor It, Baby!",かっ飛ばすわよ！|Blasting Off!,"Let's Floor It, Baby!",633.0,696.0,570.0,506.0,443.0,Mile,1,Changing Gears
evo,Revved Up Red-Hot,紅蓮のオーバーレブ|Crimson Over-revving,Revved Up Red-Hot,633.0,696.0,570.0,506.0,443.0,Mile,1,Step on the Gas!
evo,You Can't Handle Me ☆,ドキッ☆じゃじゃウマ娘！|Dazzling☆Wild Girl,You Can't Handle Me ☆,633.0,696.0,570.0,506.0,443.0,Front,1,Restless
evo,Queen of the Stage,お立ち台の支配者|Ruler of the Stage,Queen of the Stage,633.0,696.0,570.0,506.0,443.0,Mile,1,Mile Maven
evo,Dazzling Star,輝くトップスタァ|Sparkling Top Star,Dazzling Star,394.0,433.0,355.0,315.0,276.0,Mile,1,Big-Sisterly
evo,Entertainer,エンターテイナー,Entertainer,633.0,696.0,570.0,506.0,443.0,Pace,1,Race Planner
evo,Stunning Trick,圧巻のトリック,Stunning Trick,633.0,,,,,,1,Tantalizing Trick
evo,Glittering Star,煌めきのトップスタァ|Glittering Top Star,Glittering Star,633.0,696.0,570.0,506.0,443.0,Pace,1,Speed Star
evo,Kasamatsu's Bottomless Pit,笠松の食いしん坊|Glutton of Kasamatsu,Kasamatsu's Bottomless Pit,633.0,696.0,570.0,506.0,443.0,Pace,1,Gourmand
evo,Cornered by the Beast,怪物的コーナリング|Monstrous Cornering,Cornered by the Beast,633.0,,,,,,1,Corner Connoisseur
evo,"Full Belly, Full Energy",ドカ食い養生|Gluttonous Regimen,"Full Belly, Full Energy",633.0,696.0,570.0,506.0,443.0,Pace,1,Gourmand
evo,Holiday Miracle,クリスマスの奇跡体験|First-hand Christmas Miracle,Holiday Miracle,633.0,696.0,570.0,506.0,443.0,Long,1,Innate Experience
evo,Her Lordship Seeth All,564アイズで視界クッキリ！|Clear View with 564 Eyes!,Her Lordship Seeth All,394.0,433.0,355.0,315.0,276.0,End,1,The Coast Is Clear!
evo,It's All Goin' Downhill from Here!,エクストリーム下校術|Extreme After-School Technique,It's All Goin' Downhill from Here!,633.0,696.0,570.0,506.0,443.0,End,1,Go-Home Specialist
evo,Golshi's Out-of-Body Experience,神秘体験！ゴルシワープ|Mysterious Gold Ship Warp!,Golshi's Out-of-Body Experience,633.0,696.0,570.0,506.0,443.0,Long,1,Innate Experience
evo,"Have Some Squid, Kid!",イカ揚げ、いかがですか！？|Squid for a Quid!,"Have Some Squid, Kid!",633.0,696.0,570.0,506.0,443.0,Medium,1,Elated
evo,A Swig of Strength,スキットルブレイク|Flasks Up,A Swig of Strength,633.0,,,,,,1,Breath of Fresh Air
evo,Feet of Fury,抜群の豪脚|Unrivaled Strides,Feet of Fury,633.0,696.0,570.0,506.0,443.0,Mile,1,Furious Feat
evo,Cuttin' Through!,ぶっ差してやるぜ！|I'll Leave You in the Dust!,Cuttin' Through!,461.0,,,,,,1,No Stopping Me!
evo,Kick It into Top Gear!,最速のトップギア|Fastest Top Gear,Kick It into Top Gear!,633.0,696.0,570.0,506.0,443.0,Late,1,Top Gear
evo,Perfectly Tuned,パーフェクトチューン|Perfect Tune,Perfectly Tuned,633.0,696.0,570.0,506.0,443.0,Medium,1,Killer Tunes
evo,First Place Is MINE!,アタシが勝つんだから！|This is my win!,First Place Is MINE!,633.0,696.0,570.0,506.0,443.0,Pace,1,Race Planner
evo,Rough Queen,おてんば女王|Tomboy Queen,Rough Queen,633.0,696.0,570.0,506.0,443.0,Front,1,Restless
evo,Door to My Dream,開かれる夢の扉|Door of Dreams,Door to My Dream,633.0,696.0,570.0,506.0,443.0,Front,1,Can't Even Catch My Shadow
evo,Shootin' Straight Ahead!,狙い撃ちデス！|Sharpshooting!,Shootin' Straight Ahead!,633.0,696.0,570.0,506.0,443.0,Mile,1,Changing Gears
evo,Frontier Spirit,,Frontier Spirit,633.0,696.0,570.0,506.0,443.0,Mile,1,Mile Maven
evo,Takin' Y'all on a Wild Ride!,アドベンチャーの先導者|Adventure Leader,Takin' Y'all on a Wild Ride!,633.0,696.0,570.0,506.0,443.0,Mile,1,Mile Maven
evo,May the Best Uma Win!,真剣勝負デス！|No Holds Barred!,May the Best Uma Win!,633.0,696.0,570.0,506.0,443.0,Pace,1,Neck and Neck
evo,Yamato Nadeshiko,大和撫子,Yamato Nadeshiko,633.0,696.0,570.0,506.0,443.0,Medium,1,Dominator
evo,Indomitable Spirit,不退転の意思|Conviction,Indomitable Spirit,633.0,696.0,570.0,506.0,443.0,Late,1,On Your Left!
evo,Comforting Heal,キュアリーヒール|Curely Heal,Comforting Heal,633.0,696.0,570.0,506.0,443.0,Long,1,Cooldown
evo,The Magic of Courage,勇気の魔法|Conjuring Courage,The Magic of Courage,633.0,696.0,570.0,506.0,443.0,Late,1,Relax
evo,Cry of Victory,勝利への咆哮|Victory Roar,Cry of Victory,633.0,696.0,570.0,506.0,443.0,Medium,1,Unyielding
evo,Pororoca Roar,怒濤のポロロッカ|Tempestuous Pororoca,Pororoca Roar,633.0,696.0,570.0,506.0,443.0,End,1,Sturm und Drang
evo,As Befits a Mejiro,メジロの心得|Mejiro's Wisdom,As Befits a Mejiro,633.0,696.0,570.0,506.0,443.0,Long,1,Vanguard Spirit
evo,Top-Class Composure,名優の余裕|Star's Composure,Top-Class Composure,633.0,696.0,570.0,506.0,443.0,Pace,1,Calm and Collected
evo,Rigorous Rest,アクティブレスト|Active Rest,Rigorous Rest,633.0,696.0,570.0,506.0,443.0,Long,1,Cooldown
evo,Above the Cloudline,空の果てまで|End of Sky,Above the Cloudline,633.0,,,,,,1,Beeline Burst
evo,Classy Summer,夏の名優|Summer Star,Classy Summer,633.0,696.0,570.0,506.0,443.0,Long,1,Headliner
evo,An Earnest Breather,一意専心にリフレッシュ！|Wholehearted Refresher,An Earnest Breather,633.0,766.0,513.0,405.0,310.0,Long/Pace,1,Heart All Set
evo,Eyes of the Condor,鷹ノ目|Falcon Eyes,Eyes of the Condor,394.0,433.0,355.0,315.0,276.0,Medium,1,Clairvoyance
evo,Performing Perfecto!,余裕のパフォーマンス|Flawless Performance,Performing Perfecto!,633.0,696.0,570.0,506.0,443.0,Pace,1,Calm and Collected
evo,Heroic Flurry,豪勇無双|Unparalleled Bravery,Heroic Flurry,633.0,696.0,570.0,506.0,443.0,Mile,1,Furious Feat
evo,Rising Condor,昇りコンドル,Rising Condor,633.0,696.0,570.0,506.0,443.0,Late,1,Rising Dragon
evo,Entrance of the Centurial Overlord!,降臨！世紀末覇王！|Centurial Overlord Descends!,Entrance of the Centurial Overlord!,633.0,696.0,570.0,506.0,443.0,Pace,1,Speed Star
evo,The Leading Actor,歌劇王の行進|March of the Opera King,The Leading Actor,633.0,696.0,570.0,506.0,443.0,Medium,1,Killer Tunes
evo,Maestro of the Waltz,円舞曲のマエストロ|Waltz Maestro,Maestro of the Waltz,633.0,,,,,,1,Swinging Maestro
evo,Never a Beat Late!,ボクは遅れずにやってくる！|I Won't Fall Behind!,Never a Beat Late!,633.0,696.0,570.0,506.0,443.0,Long,1,Headliner
evo,Decisive Strike,一刀両断|Decisive Cleave,Decisive Strike,633.0,,,,,,1,Beeline Burst
evo,In the Wolf's Maw,餓狼牙|Hungry Wolf's Fang,In the Wolf's Maw,633.0,,,,,,1,In Body and Mind
evo,Blazing Wolf,BLAZING WOLF,Blazing Wolf,633.0,696.0,570.0,506.0,443.0,Pace/Late,1,Hot Pursuit
evo,Ravenous Beast,渇望する怪物|Craving Monster,Ravenous Beast,633.0,766.0,513.0,405.0,310.0,Long/Pace,1,Beast Mode
evo,Eyes of an Emperor,皇帝の眼差し|Emperor's Gaze,Eyes of an Emperor,633.0,696.0,570.0,506.0,443.0,Medium,1,Dominator
evo,Unquestioned Might,鎧袖一触|Hands-Down Victory,Unquestioned Might,633.0,,,,,,1,Professor of Curvature
evo,Unwavering Expression,神色自若|Perfect Composure,Unwavering Expression,633.0,696.0,570.0,506.0,443.0,Pace,1,Calm and Collected
evo,Autumn Grace,風霜高潔|Noble Hardships,Autumn Grace,508.0,,,,,,1,Fall Frenzy
evo,As the Empress Wills,女帝の権謀|The Empress' Ploy,As the Empress Wills,394.0,433.0,355.0,315.0,276.0,Pace,1,Dazzling Disorientation
evo,Untouchable Beauty,"水月鏡花|Moonlit Water, Mirror Flower",Untouchable Beauty,394.0,,,,,,1,Lane Legerdemain
evo,Dignified Empress,女帝の矜持|The Empress' Pride,Dignified Empress,394.0,433.0,355.0,315.0,276.0,Mile,1,Big-Sisterly
evo,Moonlight Sommelier,上弦のソムリエール|Crescent Moon Sommelier,Moonlight Sommelier,633.0,,,,,,1,Corner Connoisseur
evo,Ultimate Uma Simp,限界ウママニア|Uma Mania Max,Ultimate Uma Simp,633.0,,,,,,1,Superstan
evo,Best View of Anyone!,最前列は譲れない！|The Front Row Is Non-Negotiable!,Best View of Anyone!,461.0,,,,,Dirt,1,Lead the Charge!
