skill_type,name,alias_name,localized_name,base_value,S_A,B_C,D_E_F,G,affinity_role,is_evo,evo_parents
yellow,長距離コーナー◎,Long Distance Corners ◎,Long Corners ◎,262.0,288.0,236.0,210.0,183.0,Long,0,
yellow,長距離直線○,Long Distance Straights ○,Long Straightaways ○,217.0,239.0,195.0,174.0,152.0,Long,0,
yellow,長距離直線◎,Long Distance Straights ◎,Long Straightaways ◎,262.0,288.0,236.0,210.0,183.0,Long,0,
ius,超光速微粒子の可能性,Tachyon Potential,,180.0,,,,,,0,
gold,丁々発止,Fierce Clash,,508.0,615.0,411.0,325.0,249.0,Sprint/Pace,0,
yellow,直線一気,Straight Shot,Straightaway Spurt,217.0,239.0,195.0,174.0,152.0,End,0,
blue,直線回復,Straight Recovery,Straightaway Recovery,217.0,,,,,,0,
yellow,直線加速,Straight Accel,Straightaway Acceleration,217.0,,,,,,0,
yellow,直線巧者,Straight Skill,Straightaway Adept,217.0,,,,,,0,
green,直線コース○,Straight Course ○,,129.0,,,,,,0,
green,直線コース◎,Straight Course ◎,,174.0,,,,,,0,
yellow,直滑降,Straight Down,Straight Descent,217.0,239.0,195.0,174.0,152.0,Pace,0,
gold,猪突猛進,Headlong Charge,,508.0,559.0,457.0,406.0,356.0,Front/Pace,0,
yellow,追駆,Give Chase,,217.0,239.0,195.0,174.0,152.0,End,0,
gold,追跡者,Pursuer,,508.0,615.0,411.0,325.0,249.0,Medium/End,0,
red,土煙,Cloud of Dust,,174.0,,,,,Dirt,0,
ius,繋ぐ・繋がる×夢・未来,Connecting Dreams With the Future,,180.0,,,,,,0,
gold,鍔迫り合い,Fierce Competition,Neck and Neck,508.0,559.0,457.0,406.0,356.0,Pace,0,
ius,つぼみ、ほころぶ時,When the Flower Bud Opens,Budding Blossom,180.0,,,,,,0,
yellow,詰め寄り,Draw Forward,Gap Closer,217.0,239.0,195.0,174.0,152.0,Sprint,0,
ius,ディオスクロイの流星,Meteor of Dioscuri,Shooting Star of Dioskouroi,180.0,,,,,,0,
green,徹底マーク○,Eyes On You ○,Target in Sight ○,129.0,,,,,,0,
green,徹底マーク◎,Eyes On You ◎,Target in Sight ◎,174.0,,,,,,0,
ius,照らすのはわたしの焔,My Flame Lights the Way,,180.0,,,,,,0,
ius,デラックス☆ファウンテン,Deluxe☆Fountain,,180.0,,,,,,0,
yellow,手練手管,Art of Coaxing,,217.0,239.0,195.0,174.0,152.0,End,0,
gold,天衣無縫,Seamless,,508.0,559.0,457.0,406.0,356.0,Medium/Long,0,
blue,展開窺い,Progress Peek,Watchful Eye,217.0,239.0,195.0,174.0,152.0,Mile,0,
gold,電撃の煌めき,Jolt of Energy,Blinding Flash,508.0,559.0,457.0,406.0,356.0,Sprint,0,
gold,電光石火,Lightning Speed,,508.0,559.0,457.0,406.0,356.0,Sprint/Mile,0,
green,天才肌,Natural Genius,,217.0,239.0,195.0,174.0,152.0,Medium/Long,0,
gold,電迅速攻,Lightning Blitz,,508.0,559.0,457.0,406.0,356.0,Sprint,0,
gold,天真爛漫,Carefree Stride,,508.0,,,,,,0,
gold,点滴穿石,Sum of Small Efforts,,508.0,,,,,Dirt,0,
gold,天賦の才,Natural Talent,,508.0,615.0,411.0,325.0,249.0,Medium/Late,0,
yellow,テンポアップ,Uptempo,Up-Tempo,217.0,239.0,195.0,174.0,152.0,Medium,0,
gold,天命士,Heavenly Warrior,Crusader,334.0,367.0,301.0,267.0,234.0,End,0,
green,東京レース場○,Tokyo Racetrack ○,Tokyo Racecourse ○,129.0,,,,,,0,
green,東京レース場◎,Tokyo Racetrack ◎,Tokyo Racecourse ◎,174.0,,,,,,0,
ius,灯穂,Bristling Lights,,180.0,,,,,,0,
yellow,闘争心,Fighting Spirit,Fighting Spirit,217.0,239.0,195.0,174.0,152.0,Medium,0,
gold,闘争本能,Killer Instict,,508.0,559.0,457.0,406.0,356.0,Mile/Medium,0,
ius,尊み☆ﾗｽﾄｽﾊﾟー(ﾟ∀ﾟ)ーﾄ!,Kyuute☆Last SpuU(ﾟ∀ﾟ)Uurt!,OMG! (ﾟ∀ﾟ)  The Final Sprint! ☆,180.0,,,,,,0,
gold,逃亡者,Runaway,Unrestrained,508.0,559.0,457.0,406.0,356.0,Front,0,
yellow,登竜門,Gateway to Success,,217.0,239.0,195.0,174.0,152.0,End,0,
ius,時かけるせせらぎ,Perennial Babbles,,180.0,198.0,162.0,144.0,126.0,Pace,0,
gold,解き放つ情念,Unshackled Passion,,633.0,696.0,570.0,506.0,443.0,Mile/Medium,0,
ius,ときめきが呼ぶほうへ,To Where the Heart Beckons,Wherever This Wonder Leads,180.0,,,,,,0,
gold,トキメキハート,Fluttering Heart,,508.0,559.0,457.0,406.0,356.0,Sprint/Mile,0,
gold,独占力,Monopolizer,Dominator,508.0,559.0,457.0,406.0,356.0,Medium,0,
gold,独立独歩,Independence,,508.0,559.0,457.0,406.0,356.0,Late,0,
ius,解けぬ結い目,Everlasting Knot,,180.0,198.0,162.0,144.0,126.0,Pace,0,
gold,どこ吹く風,Where the Wind Blows,Unruffled,508.0,,,,,,0,
yellow,登山家,Mountain Climber,Highlander,217.0,,,,,,0,
yellow,読解力,Reading Comprehension,Studious,85.0,94.0,77.0,68.0,59.0,Late,0,
gold,突撃魂,Blitzing Spirit,,508.0,559.0,457.0,406.0,356.0,Late,0,
ius,とっておきmaterialize,Special Materialization,,180.0,,,,,,0,
gold,突破口,Breach,,508.0,559.0,457.0,406.0,356.0,Medium,0,
gold,トップギア,Top Gear,,508.0,559.0,457.0,406.0,356.0,Late,0,
gold,トップランナー,Top Runner,Top Runner,508.0,559.0,457.0,406.0,356.0,Front,0,
gold,怒涛の追い上げ,Tempestuous Pressure,Overwhelming Pressure,508.0,559.0,457.0,406.0,356.0,Long,0,
yellow,轟く足音,Thunderous Footfall,,217.0,,,,,Dirt,0,
ius,とびだせ☆ポッピングシェル,Popping☆Clams,,180.0,,,,,,0,
yellow,灯を胸に,With a Light in My Heart,,217.0,239.0,195.0,174.0,152.0,Mile/Medium,0,
red,トリック（後）,Trick (Back),Trick (Rear),217.0,,,,,,0,
red,トリック（前）,Trick (Front),Trick (Front),217.0,,,,,,0,
gold,努力家,Laborious,Hard Worker,334.0,367.0,301.0,267.0,234.0,Late,0,
gold,努力の結実,Fruits of Labor,,508.0,615.0,411.0,325.0,249.0,Long/Pace,0,
green,泥遊び○,Mud Play ○,,129.0,,,,,Dirt,0,
green,泥遊び◎,Mud Play ◎,,174.0,,,,,Dirt,0,
gold,泥んこマイスター,Mud Master,,461.0,,,,,Dirt,0,
ius,どんっ、パッ、むんっ,"Bang, Bam, Mun","Go, Go, Mun!",180.0,,,,,,0,
green,ナイター○,Nocturnal ○,,129.0,,,,,,0,
green,ナイター◎,Nocturnal ◎,,174.0,,,,,,0,
gold,内的体験,Intrinsic Experience,Innate Experience,508.0,559.0,457.0,406.0,356.0,Long,0,
green,中山レース場○,Nakayama Racetrack ○,Nakayama Racecourse ○,129.0,,,,,,0,
green,中山レース場◎,Nakayama Racetrack ◎,Nakayama Racecourse ◎,174.0,,,,,,0,
green,夏ウマ娘○,Summer Girl ○,Summer Runner ○,129.0,,,,,,0,
green,夏ウマ娘◎,Summer Girl ◎,Summer Runner ◎,174.0,,,,,,0,
ius,夏空ハレーション,Summer Halation,,180.0,,,,,,0,
yellow,なりふり構わず,No Concern for Appearances,,217.0,,,,,Dirt,0,
ius,汝、皇帝の神威を見よ,"Thou, Witness the Heavenly Might of the Emperor",Behold Thine Emperor's Divine Might,180.0,,,,,,0,
green,新潟レース場○,Niigata Racetrack ○,Niigata Racecourse ○,129.0,,,,,,0,
green,新潟レース場◎,Niigata Racetrack ◎,Niigata Racecourse ◎,174.0,,,,,,0,
gold,肉薄,Relentless Approach,,508.0,559.0,457.0,406.0,356.0,End,0,
red,逃げ焦り,Panicked Runners,Flustered Front Runners,217.0,,,,,,0,
red,逃げ駆け引き,Frantic Runners,Frenzied Front Runners,174.0,,,,,,0,
yellow,逃げ切り体勢,Pulling Away,,217.0,263.0,176.0,139.0,106.0,Medium/Front,0,
red,逃げけん制,Restrained Runners,Subdued Front Runners,217.0,,,,,,0,
yellow,逃げコーナー○,Runner's Corners ○,Front Runner Corners ○,217.0,239.0,195.0,174.0,152.0,Front,0,
yellow,逃げコーナー◎,Runner's Corners ◎,Front Runner Corners ◎,262.0,288.0,236.0,210.0,183.0,Front,0,
red,逃げためらい,Faltering Runners,Hesitant Front Runners,217.0,,,,,,0,
yellow,逃げ直線○,Runner's Straights ○,Front Runner Straightaways ○,217.0,239.0,195.0,174.0,152.0,Front,0,
yellow,逃げ直線◎,Runner's Straights ◎,Front Runner Straightaways ◎,262.0,288.0,236.0,210.0,183.0,Front,0,
green,逃げのコツ○,Runner's Tricks ○,Front Runner Savvy ○,174.0,191.0,157.0,139.0,122.0,Front,0,
green,逃げのコツ◎,Runner's Tricks ◎,Front Runner Savvy ◎,217.0,239.0,195.0,174.0,152.0,Front,0,
yellow,逃げるが勝ち！,Running is Winning!,,217.0,239.0,195.0,174.0,152.0,Front,0,
yellow,二段構え,Backup Planning,,263.0,,,,,Dirt,0,
yellow,二の矢,Next Steps,Second Wind,217.0,239.0,195.0,174.0,152.0,Front,0,
gold,日本一のウマ娘,#1 Horsegirl in Japan,Best in Japan,508.0,559.0,457.0,406.0,356.0,Long,0,
ius,忍法・ほほえみ心結の印,Ninja Art: Seal of the Smiling Heart,,180.0,,,,,,0,
blue,抜かりなし,Faultless,,217.0,263.0,176.0,139.0,106.0,Long/Pace,0,
yellow,抜きん出る一歩,Outstanding Step,,217.0,239.0,195.0,174.0,152.0,Front,0,
red,抜け駆け禁止,No Running Allowed,Stop Right There!,262.0,288.0,236.0,210.0,183.0,Sprint,0,
yellow,抜け出し準備,Passing Preparations,Prepared to Pass,217.0,239.0,195.0,174.0,152.0,Pace,0,
yellow,熱狂的,Fervor,,217.0,239.0,195.0,174.0,152.0,Long,0,
ius,熱血！！風紀アタック,Hot-Blooded Disciplinary Attack!,,180.0,,,,,,0,
gold,熱情,Ardour,,508.0,559.0,457.0,406.0,356.0,Mile,0,
gold,ネバーギブアップ,Never Give Up,,508.0,,,,,,0,
yellow,粘り腰,Steadfast,,217.0,239.0,195.0,174.0,152.0,Front,0,
gold,眠れる獅子,Sleeping Lion,Sleeping Lion,508.0,559.0,457.0,406.0,356.0,End,0,
yellow,狙いを定めて,Honing In,,217.0,263.0,176.0,139.0,106.0,Long/Pace,0,
gold,狙うは最前列！,Aim for the Front Row!,Lead the Charge!,394.0,,,,,Dirt,0,
gold,悩殺術,Bewitching,Adored by All,508.0,559.0,457.0,406.0,356.0,Sprint,0,
ius,ノッてけ、マッシュアップ！,It's Mashup Time!,,180.0,,,,,,0,
gold,昇り龍,Rising Dragon,Rising Dragon,508.0,559.0,457.0,406.0,356.0,Late,0,
gold,乗り換え上手,Switch-up Pro,On Your Left!,508.0,559.0,457.0,406.0,356.0,Late,0,
gold,ノンストップガール,Non-stop Girl,No Stopping Me!,394.0,,,,,,0,
yellow,バーニングソウル,Burning Soul,,263.0,289.0,237.0,210.0,184.0,Mile/Medium,0,
ius,夏雷カスケード！,Summer Thunder Cascade!,,180.0,198.0,162.0,144.0,126.0,Late,0,
ius,灰色の臨界点,Critical Point: Gray,,180.0,,,,,,0,
yellow,パイオニア,Pioneer,,217.0,,,,,Dirt,0,
yellow,バイタリティ,Vitality,,217.0,,,,,Dirt,0,
ius,灰の光跡：シンデレラグレイ,Ashen Trail: Cinderella Gray,,180.0,,,,,,0,
yellow,ハイピッチ,High Pitch,,217.0,239.0,195.0,174.0,152.0,Mile,0,
yellow,バイブス上昇,Up the Vibes,,263.0,289.0,237.0,210.0,184.0,Long,0,
gold,ハイボルテージ,High Voltage,,508.0,559.0,457.0,406.0,356.0,Mile,0,
yellow,這い寄る足音,Creeping Footsteps,,217.0,263.0,176.0,139.0,106.0,Medium/End,0,
gold,鋼の意志,Will of Steel,Iron Will,508.0,,,,,,0,
yellow,覇気十分,High Ambitions,,263.0,289.0,237.0,210.0,184.0,Medium/Long,0,
gold,博打うち,Gamester,Nothing Ventured,334.0,,,,,,0,
gold,爆熱のキラメキ,Blazing Radiance!,,633.0,696.0,570.0,506.0,443.0,Mile/Medium,0,
green,函館レース場○,Hakodate Racetrack ○,Hakodate Racecourse ○,129.0,,,,,,0,
green,函館レース場◎,Hakodate Racetrack ◎,Hakodate Racecourse ◎,174.0,,,,,,0,
yellow,弾ける足取り,Bouncy Step,,217.0,239.0,195.0,174.0,152.0,Sprint,0,
gold,ハジける闘志,,,508.0,559.0,457.0,406.0,356.0,Pace,0,
blue,パス上手,Pass Expert,Passing Pro,217.0,239.0,195.0,174.0,152.0,Long,0,
gold,パスファインダー,Pathfinder,,508.0,559.0,457.0,406.0,356.0,Medium/Long,0,
gold,破竹の勢い,Unstoppable Force,Full of Vigor,508.0,559.0,457.0,406.0,356.0,Mile,0,
gold,初嵐,The First Storm,Fall Frenzy,461.0,,,,,,0,
gold,抜群の切れ味,Unrivaled Wits,,508.0,559.0,457.0,406.0,356.0,End,0,
gold,抜群の踏み込み,Outstanding Step,,461.0,,,,,Dirt,0,
gold,八方にらみ,Watching All Directions,All-Seeing Eyes,508.0,559.0,457.0,406.0,356.0,Late,0,
yellow,溌剌,Lively,,217.0,239.0,195.0,174.0,152.0,Mile,0,
yellow,破天荒,Unprecedented,,217.0,263.0,176.0,139.0,106.0,Medium/Front,0,
ius,花開き、世界,Blossoming World,,180.0,,,,,,0,
yellow,早仕掛け,Early Gambit,Early Start,217.0,239.0,195.0,174.0,152.0,End,0,
gold,ハヤテ一文字,Like The Wind,Beeline Burst,508.0,,,,,,0,
yellow,逸る足取り,Restless Step,,217.0,239.0,195.0,174.0,152.0,Pace,0,
gold,早業,Quick Work,,508.0,559.0,457.0,406.0,356.0,Front,0,
gold,パラダイムシフト,Paradigm Shift,,291.0,320.0,262.0,233.0,204.0,Pace,0,
yellow,張り切り,Enthusiastic,,263.0,289.0,237.0,210.0,184.0,Long,0,
gold,春一番,First Breeze of Spring,Spring Spectacle,461.0,,,,,,0,
green,春ウマ娘○,Spring Girl ○,Spring Runner ○,129.0,,,,,,0,
green,春ウマ娘◎,Spring Girl ◎,Spring Runner ◎,174.0,,,,,,0,
gold,遥か先へ,To the Far Beyond,,633.0,,,,,,0,
green,晴れの日○,Sunny Days ○,Sunny Days ○,129.0,,,,,,0,
green,晴れの日◎,Sunny Days ◎,Sunny Days ◎,174.0,,,,,,0,
ius,万彩☆マーベラス★世界,Colorful☆Marvelous★World,,180.0,,,,,,0,
gold,盤石の構え,Unshakable Stance,,508.0,,,,,,0,
green,阪神レース場○,Hanshin Racetrack ○,Hanshin Racecourse ○,129.0,,,,,,0,
green,阪神レース場◎,Hanshin Racetrack ◎,Hanshin Racecourse ◎,174.0,,,,,,0,
gold,万里一空,"One Sky, One Goal",,508.0,615.0,411.0,325.0,249.0,Long/Front,0,
yellow,ヒートアップ,Heat Up,,217.0,263.0,176.0,139.0,106.0,Sprint/End,0,
ius,火神鳴,Thunderous Firestarter,,180.0,,,,,,0,
yellow,光差す方へ,Towards the Light,,217.0,239.0,195.0,174.0,152.0,Medium,0,
green,非根幹距離○,Non-Core Distances ○,Non-Standard Distance ○,129.0,,,,,,0,
green,非根幹距離◎,Non-Core Distances ◎,Non-Standard Distance ◎,174.0,,,,,,0,
gold,飛翔脚,Soaring Stride,,508.0,559.0,457.0,406.0,356.0,End,0,
yellow,ひたむき前進,Single-Minded Advance,,217.0,239.0,195.0,174.0,152.0,Sprint,0,
green,左回り○,Left Turns ○,Left-Handed ○,129.0,,,,,,0,
green,左回り◎,Left Turns ◎,Left-Handed ◎,174.0,,,,,,0,
yellow,火花散らして,Flying Sparks,,217.0,263.0,176.0,139.0,106.0,Sprint/Pace,0,
gold,秘めた闘魂,Latent Fighting Spirit,,508.0,615.0,411.0,325.0,249.0,Medium/Late,0,
ius,姫たるもの、勝利をこの手に,Victory Befitting a Princess,A Princess Must Seize Victory!,180.0,,,,,,0,
gold,百戦錬磨,Battle-Hardened,,508.0,559.0,457.0,406.0,356.0,Sprint,0,
yellow,飛躍の予感,Leap Premonition,,217.0,239.0,195.0,174.0,152.0,Pace,0,
gold,百万バリキ,1M Horsepower,"15,000,000 CC",334.0,367.0,301.0,267.0,234.0,Late,0,
ius,ピュリティオブハート,Purity of Heart,Pure Heart,180.0,,,,,,0,
ius,ひらめき☆ランディング,Inspiration ☆ Landing,Flashy☆Landing,180.0,,,,,,0,
gold,閃く雷光,Thunderflash,,334.0,367.0,301.0,267.0,234.0,Sprint,0,
yellow,比類なき,Peerless,,263.0,,,,,,0,
yellow,品行方正,Refined Conduct,,217.0,239.0,195.0,174.0,152.0,Mile/Medium,0,
gold,風雲の志,Winds of Change,,508.0,559.0,457.0,406.0,356.0,Pace,0,
green,福島レース場○,Fukushima Racetrack ○,Fukushima Racecourse ○,129.0,,,,,,0,
green,福島レース場◎,Fukushima Racetrack ◎,Fukushima Racecourse ◎,174.0,,,,,,0,
gold,不屈の心,Indomitable Heart,Indomitable,508.0,,,,,,0,
green,伏兵○,Underdog ○,Long Shot ○,129.0,,,,,,0,
green,伏兵◎,Underdog ◎,Long Shot ◎,174.0,,,,,,0,
ius,ふくらむ夢、先駆の途,"Growing Dreams, Pioneer's Path",,180.0,,,,,,0,
gold,布陣,Battle Formation,Battle Formation,508.0,559.0,457.0,406.0,356.0,Mile,0,
red,布石,Opener,Opening Gambit,217.0,239.0,195.0,174.0,152.0,Mile,0,
yellow,不断の鍛錬,Ceaseless Training,,291.0,352.0,236.0,186.0,143.0,Medium/Late,0,
gold,ブチ☆アゲ↑バイブス,Seriously☆Good↑Vibes,,633.0,696.0,570.0,506.0,443.0,Long,0,
gold,府中の申し子,Child of Fuchu,,461.0,,,,,,0,
ius,不沈艦、抜錨ォッ！,"Unsinkable Ship, Anchored!",Anchors Aweigh!,180.0,,,,,,0,
gold,ぶっちぎり！,Breakaway!,,508.0,559.0,457.0,406.0,356.0,Pace,0,
ius,ぶっちぎりロード,The Breakaway Road,Keep Pushing Ahead,180.0,,,,,,0,
blue,不動の心,Immovable Spirit,,217.0,239.0,195.0,174.0,152.0,End,0,
ius,『船橋最強！』,Funabashi Above All!,,180.0,,,,,,0,
green,船橋レース場○,Funabashi Racetrack ○,,129.0,,,,,,0,
green,船橋レース場◎,Funabashi Racetrack ◎,,174.0,,,,,,0,
gold,不抜の気概,Steadfast Spirit,,508.0,615.0,411.0,325.0,249.0,Mile/Pace,0,
gold,踏ませぬ影,Untouchable Shadow,,508.0,559.0,457.0,406.0,356.0,Front,0,
green,踏み込み上手,Skillful Step,,174.0,,,,,Dirt,0,
gold,踏みしめる大地,Stamp on the Ground,,508.0,559.0,457.0,406.0,356.0,Pace,0,
green,冬ウマ娘○,Winter Girl ○,Winter Runner ○,129.0,,,,,,0,
green,冬ウマ娘◎,Winter Girl ◎,Winter Runner ◎,174.0,,,,,,0,
ius,フラワリー☆マニューバ,Flowery ☆ Maneuver,Flowery☆Maneuver,180.0,,,,,,0,
gold,プランX,Plan X,Plan X,508.0,559.0,457.0,406.0,356.0,Sprint,0,
ius,プランチャ☆ガナドール,Plancha ☆ Ganador,Victoria por plancha ☆,180.0,,,,,,0,
blue,ふり絞り,Shake It Out,Shake It Out,217.0,,,,,,0,
ius,ブリリアント・レッドエース,Brilliant Red Ace,Resplendent Red Ace,180.0,,,,,,0,
ius,ブルーローズチェイサー,Blue Rose Chaser,Blue Rose Closer,180.0,,,,,,0,
yellow,フルスロットル,Full Throttle,Full Throttle,217.0,239.0,195.0,174.0,152.0,Late,0,
gold,ブレイクスルー,Breakthrough,,508.0,559.0,457.0,406.0,356.0,End,0,
ius,ブレイズ・オブ・プライド,Blaze of Pride,Blazing Pride,180.0,,,,,,0,
yellow,プレッシャー,Pressure,,217.0,239.0,195.0,174.0,152.0,Late,0,
ius,フレッシュ☆パーラー,Fresh ☆ Parlor,,180.0,,,,,,0,
yellow,プレリュード,Prelude,,217.0,239.0,195.0,174.0,152.0,Sprint,0,
ius,ふわもこアワー,Fluffy Fuzzy Hour,,180.0,,,,,,0,
yellow,奮闘,Fierce Struggle,,217.0,239.0,195.0,174.0,152.0,Long,0,
gold,睥睨,Domineering Glare,,633.0,696.0,570.0,506.0,443.0,Medium/Long,0,
yellow,ペースアップ,Up The Pace,Ramp Up,217.0,,,,,,0,
blue,ペースキープ,Keep the Pace,Pace Strategy,217.0,,,,,,0,
ius,霹靂のアウフヘーベン,Thunderstorm Sublation,,180.0,,,,,,0,
blue,別腹タンク,Backup Belly,Extra Tank,217.0,239.0,195.0,174.0,152.0,Long,0,
yellow,ホークアイ,Hawkeye,Hawkeye,129.0,142.0,116.0,103.0,90.0,Medium,0,
yellow,誇りを抱いて,With Pride,,217.0,263.0,176.0,139.0,106.0,Sprint/Late,0,
yellow,ポジションセンス,Position Sense,Prudent Positioning,129.0,,,,,,0,
yellow,捕捉,Capture,,217.0,239.0,195.0,174.0,152.0,End,0,
ius,ホップステップ・ゲッチュ♡,Hop Step Gotcha ♡,,180.0,,,,,,0,
gold,迸る気迫,Surging Spirit,,508.0,559.0,457.0,406.0,356.0,Pace,0,
gold,保養が導く奇跡,Miracle of Recreation,,633.0,,,,,,0,
yellow,本気で休んで、もう一度,Rest and Rise,,263.0,,,,,,0,
ius,ポンテ・デ・ディアマン,Ponte de Diamant,,180.0,,,,,,0,
gold,本能の解放,Pure Instincts,,508.0,559.0,457.0,406.0,356.0,Late/End,0,
gold,本能の架け橋,,,633.0,696.0,570.0,506.0,443.0,Medium/Long,0,
yellow,本領発揮,True Worth,,217.0,263.0,176.0,139.0,106.0,Long/Pace,0,
blue,マイペース,My Own Pace,Free-Spirited,217.0,239.0,195.0,174.0,152.0,Long,0,
yellow,マイルコーナー○,Mile Corners ○,Mile Corners ○,217.0,239.0,195.0,174.0,152.0,Mile,0,
yellow,マイルコーナー◎,Mile Corners ◎,Mile Corners ◎,262.0,288.0,236.0,210.0,183.0,Mile,0,
yellow,マイル直線○,Mile Straights ○,Mile Straightaways ○,217.0,239.0,195.0,174.0,152.0,Mile,0,
yellow,マイル直線◎,Mile Straights ◎,Mile Straightaways ◎,262.0,288.0,236.0,210.0,183.0,Mile,0,
gold,マイルの支配者,Ruler of Mile,Mile Maven,508.0,559.0,457.0,406.0,356.0,Mile,0,
yellow,前だけ見据えて,Eyes on the Horizon,,263.0,,,,,,0,
yellow,前のめり,Tumbling Forward,Eager,217.0,239.0,195.0,174.0,152.0,Medium,0,
yellow,まき直し,Redo,Tactical Tweak,217.0,239.0,195.0,174.0,152.0,Pace,0,
gold,幕引き,Curtain Closer,,508.0,559.0,457.0,406.0,356.0,Pace,0,
yellow,負けん気,Rival Spirit,Unyielding Spirit,217.0,239.0,195.0,174.0,152.0,Mile,0,
yellow,真っ向勝負,Head-To-Head,Head-On,217.0,239.0,195.0,174.0,152.0,Pace,0,
yellow,まっしぐら,At Full Speed,,217.0,,,,,Dirt,0,
yellow,真っ直ぐな走り,Straight Steps,,217.0,263.0,176.0,139.0,106.0,Medium/Late,0,
yellow,待ったなし,In No Time,,217.0,239.0,195.0,174.0,152.0,Sprint,0,
red,まなざし,Sightlines,Intense Gaze,217.0,239.0,195.0,174.0,152.0,End,0,
gold,まばたき厳禁！,Don't Blink!,,508.0,559.0,457.0,406.0,356.0,Sprint/Mile,0,
yellow,迷いなし,No Hesitation,,217.0,263.0,176.0,139.0,106.0,Long/Front,0,
green,右回り○,Right Turns ○,Right-Handed ○,129.0,,,,,,0,
green,右回り◎,Right Turns ◎,Right-Handed ◎,174.0,,,,,,0,
gold,右回りの鬼,Clockwise Demon,Right-Handed Demon,461.0,,,,,,0,
gold,見事な砂蹴り,Magnificent Sand Stride,,508.0,,,,,Dirt,0,
ius,未知との遭遇、即ち物語,Close Encounters of the Literary Kind,,180.0,,,,,,0,
green,道悪○,Bad Track Condition ○,Wet Conditions ○,129.0,,,,,,0,
green,道悪◎,Bad Track Condition ◎,Wet Conditions ◎,174.0,,,,,,0,
gold,道悪の鬼,Bad Track Demon,,461.0,,,,,,0,
gold,見惚れるトリック,Captivating Trick,Tantalizing Trick,508.0,,,,,,0,
yellow,みなぎる闘志,Overflowing Fighting Spirit,,217.0,239.0,195.0,174.0,152.0,Front/Pace,0,
gold,魅惑のささやき,Charming Whisper,Mystifying Murmur,508.0,559.0,457.0,406.0,356.0,Medium,0,
ius,ミンナノアタシへ！,Becoming Everyone's Joy!,,180.0,,,,,,0,
gold,無我夢中,Lose Yourself,,508.0,615.0,411.0,325.0,249.0,Long/Late,0,
yellow,むきだしの情熱,Bare Passion,,217.0,239.0,195.0,174.0,152.0,Late/End,0,
yellow,向こう見ず,Rushing in Blind,,217.0,239.0,195.0,174.0,152.0,Mile,0,
yellow,無三,No Third Chances,,217.0,239.0,195.0,174.0,152.0,Sprint,0,
yellow,無二,No Second Thoughts,,217.0,239.0,195.0,174.0,152.0,Sprint,0,
ius,無二無三なる一条の路,Path of Singular Focus,,180.0,,,,,,0,
yellow,胸の高鳴り,Pounding Chest,,217.0,239.0,195.0,174.0,152.0,Sprint/Mile,0,
ius,夢寐に見る銀世界,Dreaming of the Silver World,,180.0,,,,,,0,
red,目くらまし,Smoke Screen,Smoke Screen,129.0,142.0,116.0,103.0,90.0,Long,0,
gold,目指せセンター！,Aim for the Center!,,508.0,,,,,Dirt,0,
yellow,目覚めの時,Time to Awaken,,217.0,239.0,195.0,174.0,152.0,Pace,0,
yellow,目にも留まらず,Not Even a Glimpse,,217.0,239.0,195.0,174.0,152.0,Front,0,
gold,もう少しだけ、いい景色,For a Fleeting View,,633.0,696.0,570.0,506.0,443.0,Medium/Long,0,
gold,猛追,Hot Pursuit,,508.0,559.0,457.0,406.0,356.0,Pace/Late,0,
yellow,もう一踏ん張り,,,217.0,239.0,195.0,174.0,152.0,Medium,0,
gold,猛烈激走,Furious Sprint,,508.0,559.0,457.0,406.0,356.0,Front/Pace,0,
ius,萌到譲我活過来了！,,,180.0,,,,,,0,
ius,燃え盛るは絶対の意志,Flames of Unyielding Resolve,,180.0,,,,,,0,
ius,もちっと・ハレハレ,Springy Festivities,,180.0,,,,,,0,
gold,燃ゆる魂,Soul Ablaze,,508.0,559.0,457.0,406.0,356.0,Mile/Medium,0,
green,盛岡レース場○,Morioka Racetrack ○,,129.0,,,,,,0,
green,盛岡レース場◎,Morioka Racetrack ◎,,174.0,,,,,,0,
yellow,盛り返し,Turnaround,,217.0,,,,,Dirt,0,
gold,問答無用,Foregone Conclusion,,508.0,559.0,457.0,406.0,356.0,Sprint,0,
yellow,躍動,Dynamic Motion,,217.0,239.0,195.0,174.0,152.0,Medium,0,
ius,ヤバ技☆ジャグルビート,Sick Moves ☆ Juggle Beat,,180.0,198.0,162.0,144.0,126.0,Medium/Long,0,
green,やまっけ,Gambling Spirit,,217.0,,,,,,0,
gold,唯一無二,One and Only,,508.0,559.0,457.0,406.0,356.0,Medium,0,
gold,優位形成,Ascendance,,508.0,559.0,457.0,406.0,356.0,Mile/Medium,0,
gold,勇往邁進,Pushing Forward,Keep Going!,508.0,559.0,457.0,406.0,356.0,Late,0,
gold,優雅な砂浴び,Leisurely Dust Bath,,508.0,,,,,Dirt,0,
yellow,勇気の一歩,One Brave Step,,217.0,239.0,195.0,174.0,152.0,Pace,0,
gold,悠久走破,Long Haul,,508.0,559.0,457.0,406.0,356.0,Medium/Long,0,
gold,勇気凛々,Mettlesome,,508.0,615.0,411.0,325.0,249.0,Medium/End,0,
gold,有志竟成,,,508.0,559.0,457.0,406.0,356.0,Late,0,
gold,勇迅一閃,Valiant Flash,,508.0,559.0,457.0,406.0,356.0,Pace,0,
